Date,Chaîne,Programme,Genre,Heure,Durée,Jour semaine,Audience,Feature,Vacances scolaires,Jour férié,Météo,Concurrence sur autres chaînes,Présence d'un match de foot,Nombre d'épisodes déjà diffusés,Réseaux sociaux,Type de programme,Part d'audience,Position,Article URL,Date publication,Article publié le lendemain,Titre article,Programme URL,Source
2026-05-26,RMC Story,Superman Returns,Film,1ère partie de soirée,,Mardi,245000,,Non,Non,,"France 2 - Rendez-vous en terre inconnue (2 749 000) | TF1 - Koh-Lanta (2 471 000) | France 3 - Alexandra Ehle (2 350 000) | M6 - Scènes de ménages (1 747 000) | Arte - Rideau de fer, l'occupation soviétique (610 000)",Non,,,Fiction,"2,2 %",11,https://tvmag.lefigaro.fr/programme-tv/actu-tele/audiences-rendez-vous-en-terre-inconnue-perd-des-telespectateurs-sur-france-2-20260527,2026-05-27,Oui,Audiences : «Rendez-vous en terre inconnue» perd des téléspectateurs sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/superman-returns-f572294973,fig-tv-audience table
2026-05-26,RMC Découverte,Notre-Dame de Paris : les 10 secrets d'une cathédrale mythique,Documentaire,1ère partie de soirée,,Mardi,246000,,Non,Non,,"France 2 - Rendez-vous en terre inconnue (2 749 000) | TF1 - Koh-Lanta (2 471 000) | France 3 - Alexandra Ehle (2 350 000) | M6 - Scènes de ménages (1 747 000) | Arte - Rideau de fer, l'occupation soviétique (610 000)",Non,,,Documentaire / magazine,"1,9 %",12,https://tvmag.lefigaro.fr/programme-tv/actu-tele/audiences-rendez-vous-en-terre-inconnue-perd-des-telespectateurs-sur-france-2-20260527,2026-05-27,Oui,Audiences : «Rendez-vous en terre inconnue» perd des téléspectateurs sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/notre-dame-de-paris-les-10-secrets-d-une-cathedrale-mythique-f1705902409,fig-tv-audience table
2026-05-26,W9,Etat de choc,Magazine,1ère partie de soirée,,Mardi,186000,,Non,Non,,"France 2 - Rendez-vous en terre inconnue (2 749 000) | TF1 - Koh-Lanta (2 471 000) | France 3 - Alexandra Ehle (2 350 000) | M6 - Scènes de ménages (1 747 000) | Arte - Rideau de fer, l'occupation soviétique (610 000)",Non,,,Documentaire / magazine,"1,6 %",13,https://tvmag.lefigaro.fr/programme-tv/actu-tele/audiences-rendez-vous-en-terre-inconnue-perd-des-telespectateurs-sur-france-2-20260527,2026-05-27,Oui,Audiences : «Rendez-vous en terre inconnue» perd des téléspectateurs sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/etat-de-choc-f1311552307,fig-tv-audience table
2026-05-26,Gulli,Les Croods 2 : une nouvelle ère,Film,1ère partie de soirée,,Mardi,173000,,Non,Non,,"France 2 - Rendez-vous en terre inconnue (2 749 000) | TF1 - Koh-Lanta (2 471 000) | France 3 - Alexandra Ehle (2 350 000) | M6 - Scènes de ménages (1 747 000) | Arte - Rideau de fer, l'occupation soviétique (610 000)",Non,,,Fiction,"1,4 %",14,https://tvmag.lefigaro.fr/programme-tv/actu-tele/audiences-rendez-vous-en-terre-inconnue-perd-des-telespectateurs-sur-france-2-20260527,2026-05-27,Oui,Audiences : «Rendez-vous en terre inconnue» perd des téléspectateurs sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/les-croods-2-une-nouvelle-ere-f956451443,fig-tv-audience table
2026-05-26,Chérie 25,Castle,Série,1ère partie de soirée,,Mardi,151000,,Non,Non,,"France 2 - Rendez-vous en terre inconnue (2 749 000) | TF1 - Koh-Lanta (2 471 000) | France 3 - Alexandra Ehle (2 350 000) | M6 - Scènes de ménages (1 747 000) | Arte - Rideau de fer, l'occupation soviétique (610 000)",Non,,,Fiction,"1,1 %",15,https://tvmag.lefigaro.fr/programme-tv/actu-tele/audiences-rendez-vous-en-terre-inconnue-perd-des-telespectateurs-sur-france-2-20260527,2026-05-27,Oui,Audiences : «Rendez-vous en terre inconnue» perd des téléspectateurs sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/castle-f1382686476,fig-tv-audience table
2026-05-26,CSTAR,100 jours avec les pompiers,Documentaire,1ère partie de soirée,,Mardi,124000,,Non,Non,,"France 2 - Rendez-vous en terre inconnue (2 749 000) | TF1 - Koh-Lanta (2 471 000) | France 3 - Alexandra Ehle (2 350 000) | M6 - Scènes de ménages (1 747 000) | Arte - Rideau de fer, l'occupation soviétique (610 000)",Non,,,Documentaire / magazine,"1,0 %",16,https://tvmag.lefigaro.fr/programme-tv/actu-tele/audiences-rendez-vous-en-terre-inconnue-perd-des-telespectateurs-sur-france-2-20260527,2026-05-27,Oui,Audiences : «Rendez-vous en terre inconnue» perd des téléspectateurs sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/100-jours-avec-les-pompiers-f1586587827,fig-tv-audience table
2026-05-25,TF1,L'été 36,Série,1ère partie de soirée,,Lundi,3586000,,Non,Oui,,France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000) | Arte - Ascenseur pour l'échafaud (791 000),Non,,,Fiction,"24,6 %",1,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/l-ete-36-f1961629854,fig-tv-audience table
2026-05-25,France 2,Meurtres au paradis,Série,1ère partie de soirée,,Lundi,2573000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000) | Arte - Ascenseur pour l'échafaud (791 000),Non,,,Fiction,"17,8 %",2,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/meurtres-au-paradis-f1947765164,fig-tv-audience table
2026-05-25,M6,Mariés au premier regard,Divertissement,1ère partie de soirée,,Lundi,1750000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000) | Arte - Ascenseur pour l'échafaud (791 000),Non,,,Divertissement,"12,0 %",3,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/maries-au-premier-regard-f539153734,fig-tv-audience table
2026-05-25,France 3,Délicieux,Film,1ère partie de soirée,,Lundi,1304000,Rediffusion,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | W9 - Independence Day (766 000) | Arte - Ascenseur pour l'échafaud (791 000),Non,,,Fiction,"9,8 %",4,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/delicieux-f188543537,fig-tv-audience table
2026-05-25,W9,Independence Day,Film,1ère partie de soirée,,Lundi,766000,Rediffusion,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | Arte - Ascenseur pour l'échafaud (791 000),Non,,,Fiction,"7,1 %",5,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/independence-day-f1696940669,fig-tv-audience table
2026-05-25,Arte,Ascenseur pour l'échafaud,Film,1ère partie de soirée,,Lundi,791000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Fiction,"5,7 %",6,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/ascenseur-pour-l-echafaud-f802877981,fig-tv-audience table
2026-05-25,TMC,Ready Player One,Film,1ère partie de soirée,,Lundi,588000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Fiction,"5,4 %",7,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/ready-player-one-f1042404959,fig-tv-audience table
2026-05-25,France 5,Sur le front,Documentaire,1ère partie de soirée,,Lundi,599000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Documentaire / magazine,"4,1 %",8,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/sur-le-front-f360391877,fig-tv-audience table
2026-05-25,TF1 Séries Films,La mémoire dans la peau,Film,1ère partie de soirée,,Lundi,480000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Fiction,"3,7 %",9,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/la-memoire-dans-la-peau-f1668148335,fig-tv-audience table
2026-05-25,Chérie 25,Faites entrer l'accusé,Magazine,1ère partie de soirée,,Lundi,297000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Documentaire / magazine,"2,2 %",10,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/faites-entrer-l-accuse-f1795153873,fig-tv-audience table
2026-05-25,TFX,Appels d'urgence,Magazine,1ère partie de soirée,,Lundi,220000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Documentaire / magazine,"1,5 %",11,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/appels-d-urgence-f139348511,fig-tv-audience table
2026-05-25,6ter,Kaamelott,Film,1ère partie de soirée,,Lundi,206000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Fiction,"1,5 %",12,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/kaamelott-f358874431,fig-tv-audience table
2026-05-25,CSTAR,Chicago Fire,Série,1ère partie de soirée,,Lundi,200000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Fiction,"1,4 %",13,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/chicago-fire-f1438824583,fig-tv-audience table
2026-05-25,RMC Découverte,Tunnel sous la Manche : les secrets du plus long tunnel sous marin,Documentaire,1ère partie de soirée,,Lundi,185000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Documentaire / magazine,"1,3 %",14,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/tunnel-sous-la-manche-les-secrets-du-plus-long-tunnel-sous-marin-f1315056653,fig-tv-audience table
2026-05-25,RMC Story,Lucifer,Série,1ère partie de soirée,,Lundi,179000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Fiction,"1,2 %",15,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/lucifer-f2011288283,fig-tv-audience table
2026-05-25,Gulli,Les parcs d'attractions préférés des Français,Documentaire,1ère partie de soirée,,Lundi,83000,,Non,Oui,,TF1 - L'été 36 (3 586 000) | France 2 - Meurtres au paradis (2 573 000) | M6 - Mariés au premier regard (1 750 000) | France 3 - Délicieux (1 304 000) | W9 - Independence Day (766 000),Non,,,Documentaire / magazine,"0,6 %",16,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-l-ete-36-perd-plus-d-un-million-de-telespectateurs-en-une-semaine-20260526,2026-05-26,Oui,Audiences : L’Été 36 perd plus d’un million de téléspectateurs en une semaine,https://tvmag.lefigaro.fr/programme-tv/programme/les-parcs-d-attractions-preferes-des-francais-f1714547695,fig-tv-audience table
